"","Policy_1","Policy_2","Policy_3","Policy_4","Policy_5","Effective_1","Effective_2","Effective_3","Effective_4","Effective_5","Condition","AgeGrp","Gender","IncomeGrp","Education","Ethnic","Race","BMI","Political","Government_Trust","Situation","Disposition","Help","OWght_Envir","OWght_Willpower","weights"
"666",1.66666666666667,-1.33333333333333,2.33333333333333,-1,2.66666666666667,1,-1,2,1,1,"Conscious","[40,Inf[","Male","[25K,50K[","mid","Other","White",23.7481086517729,3,1,0,2,1,1,2,0.00187680970243357
"667",1,0.333333333333333,1,2,2,0,-1,-1,0,0,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",23.7478741048681,2,1,1,1,-2,1,0,0.000622674973665024
"668",3,3,3,3,3,1,-2,-3,2,1,"Non-Conscious","[18,25[","Male","[50K,Inf[","high","Other","White",23.7478741048681,2,-3,1,1,-3,1,3,0.000599341322439205
"669",0.333333333333333,0.666666666666667,1,0.333333333333333,0.666666666666667,0,-1,0,1,1,"Non-Conscious","[25,30[","Male","[0,25K[","high","Other","White",23.7478741048681,4,0,0.5,0,1,1,-1,0.000270127263179463
"670",-2,-1,1.66666666666667,1.66666666666667,1,-2,-2,2,2,2,"Non-Conscious","[18,25[","Male","[0,25K[","mid","Other","Other",23.7478741048681,2,-1,1.5,2,2,2,2,0.000473252420511348
"671",0.666666666666667,1,0.333333333333333,3,2,-1,-3,-2,3,-1,"Conscious","[25,30[","Male","[0,25K[","mid","Other","White",23.7478741048681,1,-3,0,1.5,-3,1,3,0.000270127263179463
"672",-3,0,-1.66666666666667,-1.66666666666667,1.33333333333333,-3,0,-2,-1,1,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",23.7478741048681,3,-1,-1,2,-3,-2,1,0.000622674973665024
"673",3,3,3,3,3,-1,-1,-3,0,3,"Non-Conscious","[18,25[","Male","[50K,Inf[","low","Other","Other",23.7340038723287,4,-3,-3,3,-3,3,3,0.000599341322439205
"674",-2,-2,-1,-1,1,-1,-2,1,-1,1,"Conscious","[40,Inf[","Male","[0,25K[","mid","Other","White",23.7340038723287,2,1,1,1.5,-1,-2,1,0.00254935003686576
"675",-1,3,3,-3,3,-1,3,3,-3,3,"Conscious","[18,25[","Male","[0,25K[","low","Other","White",23.7194560894312,3,1,1,3,3,1,3,0.000473252420511348
"676",-2,2,2,0.333333333333333,2,-2,-1,0,1,1,"Non-Conscious","[25,30[","Male","[25K,50K[","low","Other","White",23.7099248251264,1,-2,-0.5,2,-2,1,2,0.000198865381801526
"677",1,0.333333333333333,1.33333333333333,2,2,0,-1,-1,2,1,"Non-Conscious","[30,40[","Male","[0,25K[","mid","Other","White",23.7099248251264,1,-1,1,1,-3,2,1,0.000491677158650617
"678",-3,0,0,-3,0.333333333333333,0,0,0,-1,-2,"Non-Conscious","[30,40[","Male","[0,25K[","mid","Other","White",23.7099248251264,2,-1,-2,1,-3,-3,3,0.000491677158650617
"679",-3,0,1.33333333333333,-1,0.666666666666667,-3,1,1,1,2,"Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",23.7099248251264,6,-2,1,1,1,2,2,0.00322857476524819
"680",3,-0.333333333333333,1.66666666666667,2,3,3,-3,-2,1,2,"Conscious","[40,Inf[","Male","[0,25K[","high","Latino","Other",23.7099248251264,3,-1,1,2,3,3,3,0.00254935003686576
"681",2,2.33333333333333,1,-2.66666666666667,0.666666666666667,1,1,0,-2,0,"Non-Conscious","[40,Inf[","Female","[25K,50K[","low","Other","White",23.6873835075795,3,1,1,1,0,1,1,0.00153760751964656
"682",-3,-3,-3,3,3,-2,-2,-2,3,1,"Control","[40,Inf[","Male","[0,25K[","high","Other","White",23.6747726556678,4,-2,1,1.5,-3,1,2,0.00254935003686576
"683",-2.33333333333333,2.33333333333333,2.33333333333333,-3,-1.66666666666667,1,1,1,2,-3,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",23.6747726556678,3,-3,-0.5,2,2,2,3,0.000622674973665024
"684",1.66666666666667,2,2,-2.66666666666667,1,2,1,0,-1,0,"Non-Conscious","[40,Inf[","Male","[50K,Inf[","mid","Other","White",23.6747726556678,6,-2,1,-1,-2,1,0,0.00322857476524819
"685",3,-2.66666666666667,0,3,1.66666666666667,0,-3,-3,2,1,"Non-Conscious","[25,30[","Male","[25K,50K[","high","Other","Other",23.6747726556678,1,0,0,2.5,3,3,0,0.000198865381801526
"686",2,-0.666666666666667,3,-1,3,1,-3,1,0,2,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",23.6747726556678,5,-2,1,2,-2,-3,3,0.000622674973665024
"687",-3,-3,-0.666666666666667,3,1.33333333333333,-3,-3,-3,3,0,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",23.6747726556678,2,-2,1,-1,-2,3,-1,0.000683058388810492
"688",-3,-3,-3,-3,2.33333333333333,-3,-3,-3,0,1,"Conscious","[30,40[","Male","[25K,50K[","mid","Other","Other",23.6747726556678,4,-3,0,2,-3,1,1,0.000361968520790085
"689",3,3,3,1,3,3,3,3,2,3,"Non-Conscious","[30,40[","Male","[25K,50K[","high","Other","White",23.6712536295922,1,-2,3,-2.5,1,-3,-3,0.000361968520790085
"690",1.33333333333333,1.33333333333333,0.333333333333333,1,2.33333333333333,2,1,0,2,1,"Control","[25,30[","Male","[50K,Inf[","mid","Other","White",23.627607851729,3,-1,-2,3,-2,-1,2,0.000342097418045811
"691",-3,-2.33333333333333,2,-3,1,-3,1,3,1,1,"Control","[25,30[","Female","[25K,50K[","mid","Other","Other",23.627607851729,4,-3,1,1,1,3,1,0.00030140317859617
"692",1,1,1.33333333333333,-3,3,-3,-1,-3,-3,1,"Non-Conscious","[18,25[","Female","[0,25K[","mid","Other","White",23.627607851729,5,-1,1,1,-3,3,1,0.000828806318581525
"693",-1.33333333333333,1.66666666666667,0.333333333333333,-1.66666666666667,3,1,1,-1,1,2,"Non-Conscious","[25,30[","Male","[0,25K[","mid","Other","White",23.627607851729,1,1,1,1,-1,1,-1,0.000270127263179463
"694",1,0.333333333333333,1.33333333333333,-1,2,1,-1,-1,-2,2,"Conscious","[18,25[","Male","[0,25K[","high","Other","White",23.627607851729,3,0,1,2,1,1,2,0.000473252420511348
"695",-3,0.666666666666667,2.33333333333333,2,3,-3,0,1,-1,0,"Conscious","[25,30[","Female","[25K,50K[","mid","Other","White",23.627607851729,2,-1,-1,2,1,1,1,0.00030140317859617
"696",-3,0,0,3,-3,-3,-3,-2,3,-3,"Conscious","[25,30[","Male","[25K,50K[","mid","Other","White",23.5704546790962,1,0,1.5,2,-3,3,3,0.000198865381801526
"697",2,2,2,-3,1,0,1,0,0,1,"Non-Conscious","[40,Inf[","Male","[25K,50K[","mid","Other","White",23.5674082939861,4,-3,-2,2,-2,1,2,0.00187680970243357
"698",1,1,1.33333333333333,-1,2,1,-1,0,-2,1,"Non-Conscious","[30,40[","Male","[25K,50K[","high","Other","White",23.5674082939861,2,1,-1,1.5,-1,2,2,0.000361968520790085
"699",-2,-0.666666666666667,2.33333333333333,2,1.66666666666667,-2,-2,0,2,1,"Conscious","[30,40[","Female","[25K,50K[","high","Other","White",23.5674082939861,4,-3,1,1.5,1,2,1,0.000397070133003293
"700",1,-0.666666666666667,-1.66666666666667,0.666666666666667,2.33333333333333,1,-2,-3,1,2,"Non-Conscious","[25,30[","Male","[25K,50K[","high","Other","Other",23.5428373702422,2,0,1,1,0,1,2,0.000198865381801526
"701",3,3,3,2.66666666666667,3,3,1,3,2,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",23.4930610204281,2,0,-1,0.5,-3,-1,0,0.000622674973665024
"702",2,1,0.333333333333333,1,1,2,0,-1,2,2,"Non-Conscious","[18,25[","Male","[50K,Inf[","mid","Other","Other",23.4930610204281,4,-1,-1,2,-1,-3,2,0.000599341322439205
"703",-1,-1,0,-3,3,-1,-2,-1,-3,3,"Conscious","[30,40[","Female","[25K,50K[","high","Other","Other",23.4930610204281,1,-2,1,3,-2,0,1,0.000397070133003293
"704",-2.33333333333333,0.333333333333333,-0.666666666666667,-3,1.33333333333333,0,-3,-3,-1,-2,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",23.4799353026557,5,-2,1,2,-2,-1,2,0.000198865381801526
"705",-3,-1.66666666666667,-2,-3,1.33333333333333,-2,-2,-1,0,-3,"Control","[30,40[","Female","[0,25K[","high","Other","White",23.4633680154934,3,-3,0,-1,1,2,1,0.000539357163860392
"706",-3,-3,-3,-3,1,-3,-3,-3,-3,-2,"Conscious","[40,Inf[","Female","[25K,50K[","low","Other","White",23.4633680154934,5,-3,0,1,-1,1,1,0.00153760751964656
"707",-1.66666666666667,1,0.333333333333333,-2,2,1,-1,-2,2,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",23.4627581137878,6,-2,-1,1.5,-2,1,3,0.000622674973665024
"708",-3,1.66666666666667,3,-3,3,-3,-3,3,-3,2,"Non-Conscious","[30,40[","Female","[0,25K[","mid","Other","White",23.4356335379337,1,-3,0,0,2,3,3,0.000539357163860392
"709",1.33333333333333,-2,-2,1.66666666666667,3,1,-3,-3,2,2,"Conscious","[30,40[","Female","[25K,50K[","high","Other","White",23.4112468224936,5,1,1,3,1,2,1,0.000397070133003293
"710",-2,1.33333333333333,1,-2,-0.666666666666667,-3,1,2,-1,1,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",23.4033530509669,7,-3,-1,1.5,-3,-1,1,0.000622674973665024
"711",1.33333333333333,3,3,0.333333333333333,1.66666666666667,0,1,1,-3,0,"Conscious","[30,40[","Male","[25K,50K[","high","Other","White",23.4033530509669,2,0,0,0.5,-2,1,3,0.000361968520790085
"712",2,1.66666666666667,2,3,2,1,0,1,3,2,"Conscious","[18,25[","Male","[50K,Inf[","high","Other","Other",23.4033530509669,4,-1,0,2,-2,2,2,0.000599341322439205
"713",-1.33333333333333,0,-0.333333333333333,-1.33333333333333,2,-2,-2,-2,-2,1,"Conscious","[30,40[","Female","[0,25K[","mid","Other","Other",23.3440880944262,3,1,1,2,1,1,2,0.000539357163860392
"714",1,-1,-0.333333333333333,3,3,1,2,1,0,1,"Control","[40,Inf[","Female","[50K,Inf[","high","Other","White",23.3364406136253,1,-1,2,2.5,1,3,2,0.00264506349809989
"715",-3,-2,1,-3,-1,-3,-2,-1,1,-2,"Non-Conscious","[30,40[","Female","[25K,50K[","mid","Other","White",23.2969611501353,4,-1,1,2,-1,-2,2,0.000397070133003293
"716",0.666666666666667,1.33333333333333,1.66666666666667,-1,1.33333333333333,-3,-2,-2,-1,0,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Latino","White",23.2969611501353,1,1,0,3,-2,1,2,0.00264506349809989
"717",2.33333333333333,1.66666666666667,1,2.66666666666667,2.66666666666667,0,-1,-2,1,1,"Conscious","[25,30[","Female","[50K,Inf[","high","Other","White",23.2969611501353,2,-1,1,2,1,2,1,0.000518487673694042
"718",0,1,3,-3,3,1,-2,1,-3,3,"Control","[18,25[","Male","[0,25K[","mid","Other","White",23.2419506161326,2,-3,0,1,1,3,-2,0.000473252420511348
"719",-2,0,3,3,3,-1,-3,1,3,1,"Control","[25,30[","Female","[50K,Inf[","high","Other","Other",23.2269278097878,3,0,-1,2,-3,1,1,0.000518487673694042
"720",3,3,1,1,2.66666666666667,3,3,-2,2,3,"Conscious","[30,40[","Female","[50K,Inf[","mid","Other","White",23.2269278097878,4,0,-1,1.5,1,3,1,0.000683058388810492
"721",-2,1.66666666666667,3,-3,3,2,0,1,0,0,"Non-Conscious","[25,30[","Female","[0,25K[","mid","Other","White",23.1724403878495,1,-3,2,3,1,3,3,0.000409408691498814
"722",-2.33333333333333,-0.666666666666667,2.66666666666667,-3,1.33333333333333,-3,-3,1,-2,1,"Non-Conscious","[30,40[","Female","[25K,50K[","high","Other","White",23.1724403878495,6,-2,1,1,-1,2,2,0.000397070133003293
"723",-2,-1,0,-1,2,-1,-2,-1,0,0,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",23.1724403878495,5,-2,-2,2,0,1,1,0.00264506349809989
"724",3,1.33333333333333,1.66666666666667,1.33333333333333,2.33333333333333,2,0,0,2,1,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",23.1724403878495,1,1,1,3,1,2,1,0.000683058388810492
"725",0.666666666666667,1.33333333333333,1.66666666666667,-0.666666666666667,2.33333333333333,-1,1,1,-2,2,"Conscious","[25,30[","Male","[0,25K[","high","Latino","White",23.1724403878495,5,-2,2,3,1,3,2,0.000270127263179463
"726",1.33333333333333,-0.666666666666667,2,1,3,0,-3,-1,1,2,"Conscious","[25,30[","Female","[50K,Inf[","mid","Latino","White",23.1724403878495,2,-1,1,1,-1,2,-2,0.000518487673694042
"727",3,2.66666666666667,2,0.333333333333333,3,2,2,-3,-2,1,"Control","[40,Inf[","Female","[50K,Inf[","low","Other","White",23.1305542847772,4,-2,2,3,2,3,3,0.00264506349809989
"728",-2.33333333333333,0.666666666666667,2.33333333333333,-3,1,-3,-3,-1,-3,-2,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",23.1305542847772,7,-3,-0.5,3,-2,-1,2,0.00264506349809989
"729",1,-1,0.333333333333333,0.666666666666667,1.66666666666667,-1,-3,-3,2,-2,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",23.1272699387504,2,1,-3,3,-3,-2,3,0.00322857476524819
"730",-2.66666666666667,1.66666666666667,2.33333333333333,-3,2.33333333333333,-2,2,-1,-1,-2,"Control","[30,40[","Male","[25K,50K[","high","Other","Other",23.1272699387504,3,-1,1,2,2,2,2,0.000361968520790085
"731",-1.66666666666667,0.666666666666667,0.333333333333333,2,3,-2,-2,-3,-1,-1,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","Other",23.1231584240946,1,-1,1,2,1,1,3,0.000342097418045811
"732",-3,-2,1,1.66666666666667,-1.33333333333333,-3,-2,1,1,-2,"Non-Conscious","[18,25[","Male","[50K,Inf[","high","Other","White",23.1120646330708,2,0,0.5,1.5,1,2,2,0.000599341322439205
"733",1,-1,1.33333333333333,1,2.33333333333333,1,-3,0,2,1,"Conscious","[18,25[","Male","[50K,Inf[","high","Latino","White",23.1103763887586,2,1,1,2,0,2,1,0.000599341322439205
"734",-1,0,-0.333333333333333,-3,2,-1,-2,0,-2,2,"Conscious","[30,40[","Male","[25K,50K[","high","Other","White",23.1103763887586,2,-2,1,2,-3,-1,2,0.000361968520790085
"735",1.66666666666667,-1.66666666666667,-1,1.33333333333333,1.33333333333333,1,-3,-3,2,1,"Control","[30,40[","Female","[50K,Inf[","high","Other","White",23.0882109352885,2,0,0,1.5,1,1,2,0.000683058388810492
"736",2,2,1,2,2,1,0,-1,3,2,"Control","[25,30[","Male","[25K,50K[","high","Other","White",23.0558894759765,2,1,0,1,0,0,-1,0.000198865381801526
"737",1.66666666666667,1,0.333333333333333,1.66666666666667,2.33333333333333,-1,-2,-2,3,0,"Conscious","[25,30[","Male","[0,25K[","mid","Other","White",23.0558894759765,3,-1,1,3,-3,-2,2,0.000270127263179463
"738",1,0.333333333333333,0.333333333333333,-2,0.666666666666667,1,-3,-2,1,0,"Control","[18,25[","Female","[25K,50K[","low","Other","White",23.0282113373499,6,-2,-2,2,1,1,2,0.000610160126172568
"739",1.66666666666667,2,-0.333333333333333,1.66666666666667,2,1,1,-1,3,2,"Control","[30,40[","Female","[50K,Inf[","high","Other","Other",23.0282113373499,2,1,2,2,2,1,1,0.000683058388810492
"740",-1.66666666666667,0,-1,-3,3,-3,-2,-3,-3,1,"Control","[25,30[","Female","[0,25K[","mid","Other","White",23.0282113373499,5,-2,1,2,-2,-2,2,0.000409408691498814
"741",0,2.66666666666667,0,0,3,-2,1,-3,1,2,"Control","[18,25[","Female","[0,25K[","high","Other","White",23.0231998000196,2,-2,1.5,2,1,2,2,0.000828806318581525
"742",2,2.33333333333333,2.33333333333333,3,3,1,1,0,2,1,"Control","[18,25[","Male","[50K,Inf[","mid","Other","White",23.0125740949756,1,-3,1,3,-1,3,2,0.000599341322439205
"743",3,2.33333333333333,-0.666666666666667,2.66666666666667,2.33333333333333,3,1,-1,2,0,"Control","[18,25[","Male","[25K,50K[","mid","Other","White",23.0125740949756,4,0,-2,3,1,0,3,0.000348404386087307
"744",-3,-1.66666666666667,0.666666666666667,-3,1.33333333333333,-3,-3,-1,1,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","mid","Other","White",23.0125740949756,6,-2,-3,2.5,-3,-2,3,0.000622674973665024
"745",3,2.33333333333333,1.66666666666667,3,3,2,-1,1,1,2,"Control","[30,40[","Female","[50K,Inf[","high","Other","White",23.0007926812729,1,2,-1,2,-2,-1,1,0.000683058388810492
"746",2,2.33333333333333,3,0,1.66666666666667,1,2,0,1,1,"Control","[25,30[","Female","[25K,50K[","mid","Other","White",22.9977543542893,1,-1,1,1.5,0,1,0,0.00030140317859617
"747",-1.33333333333333,0,0.666666666666667,0,2,-2,0,-2,-1,1,"Control","[30,40[","Male","[25K,50K[","mid","Other","Other",22.9819854088211,3,1,-1,2,-1,-2,2,0.000361968520790085
"748",-1.66666666666667,1.33333333333333,1.33333333333333,-1.66666666666667,1.66666666666667,2,1,0,2,1,"Non-Conscious","[18,25[","Male","[25K,50K[","high","Other","White",22.9573553024657,5,-2,1,1.5,-2,1,2,0.000348404386087307
"749",1.33333333333333,-3,1.33333333333333,-1.66666666666667,2.33333333333333,1,-3,1,-3,2,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",22.9573553024657,6,-2,1.5,-1,-1,2,-1,0.000198865381801526
"750",-2.66666666666667,1,0,-3,2.33333333333333,0,0,-1,1,1,"Conscious","[30,40[","Male","[0,25K[","low","Other","White",22.9573553024657,1,1,0,1,-3,2,3,0.000491677158650617
"751",-0.666666666666667,0.666666666666667,1.33333333333333,-1.66666666666667,1.33333333333333,-1,0,0,-1,0,"Non-Conscious","[18,25[","Male","[0,25K[","mid","Other","White",22.8892451063625,2,0,0.5,1.5,1,2,0,0.000473252420511348
"752",-3,3,0,-3,3,-3,0,0,-3,3,"Conscious","[18,25[","Male","[50K,Inf[","mid","Other","Other",22.8892451063625,4,1,-3,3,3,-3,3,0.000599341322439205
"753",1,-1.33333333333333,2,3,2,2,-3,1,3,2,"Non-Conscious","[25,30[","Male","[25K,50K[","high","Other","White",22.8731039489454,2,1,1,3,0,1,3,0.000198865381801526
"754",-1.33333333333333,0,-2,0.333333333333333,1,1,-2,-2,2,1,"Non-Conscious","[18,25[","Male","[50K,Inf[","mid","Other","White",22.8665793932167,4,-2,0,1,-2,1,1,0.000599341322439205
"755",-3,-3,-3,-3,0.666666666666667,-3,-3,-3,-3,0,"Control","[25,30[","Female","[50K,Inf[","mid","Other","Other",22.8625457250914,4,-2,-1,2,-2,-1,2,0.000518487673694042
"756",-1,0.666666666666667,-1,-3,1,-1,-1,-1,-3,1,"Conscious","[25,30[","Female","[50K,Inf[","mid","Other","Other",22.8510712501395,3,1,1,1,2,1,1,0.000518487673694042
"757",-3,-2,-3,-3,0.333333333333333,-3,-3,-3,-3,1,"Conscious","[25,30[","Male","[50K,Inf[","mid","Other","Other",22.8497426994854,1,-3,0,0,1,0,0,0.000342097418045811
"758",2,-2,1.66666666666667,-1.33333333333333,2.33333333333333,3,-3,1,0,0,"Control","[25,30[","Male","[25K,50K[","high","Other","Other",22.8071693167608,2,1,0,1.5,0,1,2,0.000198865381801526
"759",-0.333333333333333,-2,-1.33333333333333,-1.66666666666667,1.66666666666667,-1,-3,-2,-2,1,"Control","[25,30[","Male","[50K,Inf[","high","Other","Other",22.8071693167608,4,-2,1.5,1,1,2,2,0.000342097418045811
"760",3,0,3,1,2.33333333333333,3,-2,1,1,2,"Conscious","[30,40[","Female","[0,25K[","high","Other","White",22.8071693167608,1,0,1,-1,0,-1,-3,0.000539357163860392
"761",2.66666666666667,1.66666666666667,1.33333333333333,-1.33333333333333,2.66666666666667,1,1,0,0,1,"Conscious","[18,25[","Male","[0,25K[","high","Other","White",22.8071693167608,4,-1,2,1,3,3,-1,0.000473252420511348
"762",2,2,2.33333333333333,1.33333333333333,1.33333333333333,2,2,3,2,2,"Non-Conscious","[40,Inf[","Female","[0,25K[","high","Other","White",22.7415725572892,5,1,1.5,1,-2,3,1,0.0020885973584926
"763",0.666666666666667,1,1,-2.33333333333333,2,-2,-3,3,-3,1,"Non-Conscious","[25,30[","Male","[50K,Inf[","low","Other","White",22.7099589864138,3,-1,-1,2,-2,1,3,0.000342097418045811
"764",0,1.66666666666667,3,-2.33333333333333,3,0,1,2,-3,1,"Non-Conscious","[18,25[","Male","[50K,Inf[","high","Other","Other",22.7099589864138,5,-2,-1,-1,1,-3,-3,0.000599341322439205
"765",-2,1,1,2,-1,-1,2,1,1,-2,"Non-Conscious","[40,Inf[","Female","[0,25K[","mid","Other","White",22.7099589864138,4,1,0,1,1,2,1,0.0020885973584926
"766",-2.33333333333333,-2.33333333333333,2,-3,2,-3,-2,1,-3,1,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","low","Other","White",22.7099589864138,4,-2,-1,2,-2,0,2,0.00264506349809989
"767",-2.66666666666667,0.333333333333333,0,-2.33333333333333,-0.333333333333333,-2,-2,-2,-1,-2,"Non-Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",22.7099589864138,6,-3,-1.5,1.5,-2,0,1,0.000342097418045811
"768",-3,-3,-3,-1.66666666666667,3,-3,-3,-3,1,3,"Non-Conscious","[18,25[","Male","[0,25K[","mid","Other","White",22.7099589864138,1,-3,-1,3,-3,1,2,0.000473252420511348
"769",-1.33333333333333,-1,-3,-3,-1.66666666666667,-3,-3,-3,-3,-3,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",22.7099589864138,3,-3,-2,3,-3,-3,-3,0.00264506349809989
"770",-2,-3,-1,1.33333333333333,0.666666666666667,-1,-3,-2,-2,-1,"Conscious","[30,40[","Female","[0,25K[","high","Other","White",22.7099589864138,4,-1,1,1,-3,-2,-2,0.000539357163860392
"771",3,2,2.66666666666667,3,2.66666666666667,-1,-2,-1,0,1,"Non-Conscious","[18,25[","Male","[50K,Inf[","high","Other","Other",22.6703883611849,2,0,2,3,1,3,2,0.000599341322439205
"772",1,1.33333333333333,-0.666666666666667,0,2,-1,0,-3,-2,-1,"Non-Conscious","[30,40[","Female","[25K,50K[","high","Other","White",22.6574972681195,2,-3,1,1,2,1,2,0.000397070133003293
"773",-2,-2,0,-3,0.666666666666667,-3,-3,-3,-3,-2,"Conscious","[40,Inf[","Female","[25K,50K[","high","Other","White",22.6574972681195,5,-3,-1,2,-3,1,1,0.00153760751964656
"774",1.33333333333333,1,1,1,2,0,-1,-1,-1,1,"Conscious","[25,30[","Male","[25K,50K[","high","Latino","White",22.6490208381651,2,1,1,1,-1,2,1,0.000198865381801526
"775",1,-0.666666666666667,-0.333333333333333,-1,1.33333333333333,-1,-2,-2,-3,-1,"Non-Conscious","[18,25[","Female","[0,25K[","high","Other","Other",22.6345149904661,3,0,1,1,-2,2,3,0.000828806318581525
"776",0.666666666666667,1,1,0.333333333333333,0.333333333333333,1,2,1,0,0,"Non-Conscious","[30,40[","Female","[25K,50K[","mid","Other","White",22.5963408767956,5,0,-0.5,1,0,0,-1,0.000397070133003293
"777",1,1.33333333333333,2.33333333333333,-2,2,-1,0,1,-1,1,"Non-Conscious","[40,Inf[","Female","[0,25K[","mid","Other","White",22.5963408767956,3,-2,0,1,1,1,2,0.0020885973584926
"778",-3,1,1,-3,2,-3,0,-3,-3,1,"Non-Conscious","[30,40[","Female","[25K,50K[","mid","Other","White",22.5963408767956,2,-3,1,1,-3,3,3,0.000397070133003293
"779",3,3,3,3,3,3,1,2,3,3,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","Other",22.5963408767956,2,1,1,1.5,3,2,3,0.000622674973665024
"780",-1.33333333333333,1,-1,-3,3,2,0,1,2,2,"Non-Conscious","[18,25[","Male","[25K,50K[","mid","Other","White",22.5941636568851,2,0,-2,2,-3,-2,1,0.000348404386087307
"781",0,3,0,-3,3,0,0,0,2,0,"Conscious","[18,25[","Male","[50K,Inf[","low","Other","White",22.5939000082159,2,1,-2.5,3,0,-3,1,0.000599341322439205
"782",-3,-3,-3,-3,-0.333333333333333,-3,-3,-3,-2,-1,"Non-Conscious","[18,25[","Male","[0,25K[","low","Other","White",22.5186575719412,4,-3,-1,3,-3,-3,3,0.000473252420511348
"783",2,-1.33333333333333,3,0.666666666666667,-0.333333333333333,1,-3,1,2,-1,"Non-Conscious","[18,25[","Male","[0,25K[","mid","Other","White",22.4684214890709,6,-2,0,2,-2,-1,1,0.000473252420511348
"784",-0.666666666666667,-2,1,-2,2.66666666666667,-3,-3,0,-3,1,"Conscious","[30,40[","Male","[0,25K[","mid","Other","White",22.4684214890709,2,-1,1,2,2,1,2,0.000491677158650617
