Res_ID	sur_point	date	FDA	sex	age	m_activity	write_read	schooling	adult	child	crop_income	live_income	off_income	other_income	land_farm	land_graze	L_quality	CL_access	env_mgt	type_mgt1	labour_fam1	labour_hire1	wage1	other_exp1	type_mgt2	labour_fam2	labour_hire2	wage2	other_exp2	mgt_type3	labour_fam3	labour_hire3	wage3	other_exp3	mgt_type4	labour_fam4	labour_hire4	wage4	other_exp4	mgt_type5	labour_fam5	labour_hire5	wage5	other_exp5	mgt_type6	labour_fam6	labour_hire6	wage6	other_exp6	No_reason1	No_reason2	No_reason3	livestock	ox	ox_value	cow	cow_value	horse	horse_value	calve	calve_value	donkey	donk_value	sheep	sheep_value	goat	goat_value	camel	camel_value	chicken	chick_value	pig	pig_value	rabbit	rabbit_value	far_union	prod_org	MKEPP	agro_forest	other_env	fina_access	mkt_access	env_info	debit	land_area	year	harvest_right	reward	local_admin	free_labour	Rating	LandArea20precent	LandArea40percent	CommitPeriod15yrs	CommitPeriod30yrs	HarvestNotPermitted	HarvestPartial	RewardExtensionFee	RewardElectricity	RewardCash	LocalAdminFDAC	LocalAdminCFA	FreeLabour2dys	FreeLabour3dys
"KI45"	9	13	"Kiriari"	1	70	10	1	23	12	0	104000	0	0	0	2.0	1.0	2.0	2	1	7	12	"0"	0	0																													1	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	2	1	2	2	1	"10%"	5	"partial"	"water"	"CFA"	2	5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"40%"	15	"not permitted"	"water"	"WRUA"	1	1	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"10%"	15	"permitted"	"electricity"	"WRUA"	1	5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"10%"	5	"partial"	"cash"	"FDAC"	3	5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"10%"	5	"permitted"	"extension"	"CFA"	1	4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"40%"	30	"not permitted"	"extension"	"CFA"	1	1	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"40%"	15	"not permitted"	"electricity"	"CFA"	2	1	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"20%"	30	"partial"	"extension"	"EDAC"	3	1	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"20%"	30	"partial"	"cash"	"CFA"	3	1	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"KI44"	15	13	"Kiriari"	1	50	10	1	22	6	2	30000	0	0	0	4.5	0.5	1.0	2	1	1	1200	"0"	0	24000																													1	0	2	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	"20%"	5	"permitted"	"water"	"FDAC"	1	2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"10%"	30	"permitted"	"water"	"CFA"	2	5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"20%"	15	"not permitted"	"water"	"CFA"	3	2	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"10%"	30	"not permitted"	"water"	"CFA"	3	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"40%"	5	"permitted"	"electricity"	"WRUA"	1	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"20%"	15	"partial"	"extension"	"CFA"	1	1	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"40%"	15	"permitted"	"cash"	"WRUA"	3	1	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"40%"	30	"partial"	"cash"	"FDAC"	2	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"10%"	5	"not permitted"	"electricity"	"FDAC"	3	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
"KI40"	7	13	"Kiriari"	1	80	10	1	23	11	0	40000	0	0	0	0.0	3.0	2.0	3	2	1	4	"20"	0	5000																													1	0	0	2	30000	0	0	1	5000	0	0	2	3600	3	6000	0	0	7	1750	1	3000	5	1500	1	1	2	1	2	1	2	2	2	"20%"	5	"partial"	"extension"	"WRUA"	2	1	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"20%"	30	"partial"	"electricity"	"FDAC"	1	5	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"40%"	30	"permitted"	"cash"	"CFA"	1	1	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"40%"	5	"permitted"	"water"	"CFa"	1	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"10%"	5	"permitted"	"extension"	"CFA"	2	3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"20%"	30	"not permitted"	"water"	"CFA"	3	1	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"10%"	15	"not permitted"	"water"	"FDAC"	3	5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"40%"	15	"partial"	"extension"	"WRUA"	3	1	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"10%"	15	"not permitted"	"water"	"FDAC"	2	5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
"KI39"	11	13	"Kiriaria"	1	30	10	1	22	3	2	7000	0	127000	5000	0.35	0.15	2.0	2	1	7	1	"0"	0	0																													1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	150	0	0	3	600	2	1	2	2	2	1	2	2	2	"10%"	5	"partial"	"electricity"	"WRUA"	2	5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"20%"	5	"partial"	"exyension"	"FDAC"	2	5	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"20%"	15	"permitted"	"water"	"FDAC"	3	5	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"40%"	30	"not permitted"	"electricity"	"WRUA"	3	1	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"40%"	5	"partial"	"extension"	"WRUA"	1	4	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"10%"	30	"partial"	"electricity"	"CFA"	3	5	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"10%"	15	"not permitted"	"cash"	"FDAC"	3	1	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"20%"	5	"permitted"	"water"	"WRUA"	2	5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"10%"	30	"not permitted"	"cash"	"CFA"	1	5	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
"KI09"	11	13	"Kiriari"	2	50	10	2	20	2	3	10000	16790	0	0	1.0	0.25	1.0	2	1	6	4	"4"	400	0																													1	0	0	2	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9000	7	700	1	2	1	2	2	1	2	2	2	"40%"	15	"permitted"	"water"	"CFA"	2	4	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"40%"	5	"permitted"	"water"	"CFA"	2	1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"40%"	30	"partial"	"cash"	"CFA"	3	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"20%"	5	"permitted"	"extension"	"WRUA"	1	1	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"20%"	15	"permitted"	"extension"	"FDAC"	2	1	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"10%"	15	"not permitted"	"cash"	"FDAC"	1	1	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"10%"	15	"partial"	"electricity"	"FDAC"	2	4	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"20%"	5	"not permitted"	"water"	"WRUA"	3	4	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"10%"	30	"not permitted"	"cash"	"CFA"	3	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"KI06"	10	13	"Kiriari"	2	31	10	1	22	2	5	30000	0	20000	5000	3.0	0.5	1.0	2	1	1	7	"14"	600	6	10					7	10																						1	1	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	2	300	1	2	2	2	2	1	2	2	1	"40%"	30	"partial"	"electricity"	"WRUA"	1	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"40%"	15	"permitted"	"electricity"	"FDAc"	3	5	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"40%"	5	"permitted"	"extension"	"FDAC"	1	5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"40%"	30	"not permitted"	"water"	"WRUA"	2	1	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"20%"	15	"permitted"	"water"	"CFA"	1	5	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"20%"	15	"partial"	"cash"	"FDAC"	3	4	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"10%"	5	"partial"	"extension"	"CFA"	2	5	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"20%"	30	"partial"	"cash"	"WRUA"	3	1	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"40%"	30	"not permitted"	"electricity"	"CFA"	2	4	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
"KA26"	9	13	"Kairur1"	2	26	10	1	23	2	2	10000	0	10000	1000	0.25	0.25	2.0	2	1	1	0	"4"	400	0	6	2	2	200																									1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	900	0	0	0	0	1	2	2	2	1	1	2	2	1	"10%"	5	"not permitted"	"water"	"WRUA"	1	5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"KI03"	8	13	"Kiriari"	1	32	10	1	22	2	1	30000	0	10000	0	1.0	0.25	1.0	2	1	1	2	"0"	0	0	6	0	0	0	0																								1	1	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1050	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	5	"permitted"	"extension"	"WRUA"	3	1	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
"KI03"	8	13	"Kiriari"	1	32	10	1	22	2	1	30000	0	10000	0	1.0	0.25	1.0	2	1	1	2	"0"	0	0	6	0	0	0	0																								1	1	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1050	0	0	0	0	1	2	2	2	2	1	2	2	2	"40%"	15	"permittd"	"electricity"	"WRUA"	2	1	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
"KI03"	8	13	"Kiriari"	1	32	10	1	22	2	1	30000	0	10000	0	1.0	0.25	1.0	2	1	1	2	"0"	0	0	6	0	0	0	0																								1	1	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1050	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	5	"not permitted"	"cash"	"CFA"	3	5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"KI03"	8	13	"Kiriari"	1	32	10	1	22	2	1	30000	0	10000	0	1.0	0.25	1.0	2	1	1	2	"0"	0	0	6	0	0	0	0																								1	1	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1050	0	0	0	0	1	2	2	2	2	1	2	2	2	"20%"	30	"not permitted"	"water"	"FDAC"	3	4	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
"KI03"	8	13	"Kiriari"	1	32	10	1	22	2	1	30000	0	10000	0	1.0	0.25	1.0	2	1	1	2	"0"	0	0	6	0	0	0	0																								1	1	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1050	0	0	0	0	1	2	2	2	2	1	2	2	2	"10%"	15	"partial"	"cash"	"FDAC"	2	5	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
