age	educ	income	fips_state	black	other	hisp	female	married	republican	democrat	unemployed	incomedk	partyvote	uerate	totalspend_voter_inf
19.0	2	3	36	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.062	1.6017299
48.0	2	4	24	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.046	1.7180977
23.0	3	3	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.068	1.3629599
30.0	2	3	6	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.068	1.3629599
52.0	3	4	6	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.068	1.3629599
19.0	2	3	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.068	1.3629599
21.0	2	1	13	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.059	0.10765301
28.0	3	3	13	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.059	0.10765301
37.0	2	2	13	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.059	0.10765301
24.0	2	3	48	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.088999994	2.7234864
60.0	2	3	48	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.088999994	2.7234864
23.0	2	2	6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.068	1.3629599
43.0	2	4	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.088999994	0.45158052
39.0	3	4	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.081999995	0.52266383
24.0	2	3	36	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.062	1.6017299
76.0	1	2	17	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.083000004	1.209523
31.0	4	4	17	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.083000004	1.209523
21.0	3	3	36	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.062	1.6017299
26.0	2	5	36	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.062	1.6017299
42.0	4	2	12	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.059	1.6017964
23.0	2	2	27	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.055999998	1.7238114
48.0	3	3	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.068	1.3629599
26.0	2	4	19	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.068	2.120751
28.0	2	3	36	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.062	1.6017299
42.0	4	4	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.069	2.3276284
33.0	4	3	25	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.04	1.35436
58.0	3	4	6	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.068	1.3629599
45.0	3	5	48	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.088999994	2.7234864
36.0	3	5	55	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.069	0.7189674
54.0	3	2	48	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.088999994	2.7234864
27.0	2	3	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.088999994	0.45158052
25.0	3	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.068	1.3629599
49.0	2	3	6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.068	1.3629599
29.0	3	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.068	1.3629599
62.0	3	3	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.068	1.3629599
58.0	3	3	6	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.068	1.3629599
43.0	3	1	12	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.059	1.6017964
45.0	2	4	12	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.059	1.6017964
22.0	2	1	39	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.081999995	0.52266383
57.0	2	1	48	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.088999994	2.7234864
39.0	3	4	27	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.055999998	1.7238114
24.0	2	3	27	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055999998	1.7238114
34.0	3	1	27	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.055999998	1.7238114
22.0	3	3	13	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.059	0.10765301
43.0	4	3	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.059	1.6017964
42.0	3	4	47	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.079	1.5655783
68.0	4	3	47	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	0.079	1.5655783
22.0	2	3	39	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.081999995	0.52266383
65.0	4	3	36	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.062	1.6017299
28.0	2	1	36	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.062	1.6017299
29.0	3	3	56	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.088999994	4.1532316
35.0	4	4	56	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.088999994	4.1532316
44.0	2	3	56	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.088999994	4.1532316
49.0	2	2	56	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.088999994	4.1532316
39.0	4	5	48	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.088999994	2.7234864
73.0	2	3	56	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.088999994	4.1532316
51.0	4	3	6	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.068	1.3629599
23.0	2	3	26	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.088999994	0.45158052
19.0	2	4	26	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.088999994	0.45158052
75.0	1	3	56	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.088999994	4.1532316
36.0	3	3	6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.068	1.3629599
40.0	4	4	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.068	1.3629599
54.0	2	1	5	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.085	1.1694455
41.0	2	4	13	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.059	0.10765301
20.0	3	1	27	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.055999998	1.7238114
35.0	2	4	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.068	1.3629599
88.0	2	3	33	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.025	1.9627185
43.0	4	4	41	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.08	2.3463974
63.0	2	3	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.088999994	0.45158052
46.0	2	1	12	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.059	1.6017964
27.0	3	3	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.068	1.3629599
23.0	2	1	36	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.062	1.6017299
56.0	3	3	17	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.083000004	1.209523
53.0	2	3	56	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.088999994	4.1532316
24.0	2	3	42	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.069	2.3276284
59.0	2	1	26	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.088999994	0.45158052
36.0	3	3	6	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.068	1.3629599
49.0	3	3	6	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.068	1.3629599
30.0	4	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.068	1.3629599
81.0	1	1	6	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.068	1.3629599
61.0	1	2	48	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.088999994	2.7234864
63.0	3	3	5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.085	1.1694455
41.0	2	2	48	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.088999994	2.7234864
34.0	2	2	6	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.068	1.3629599
35.0	3	3	48	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.088999994	2.7234864
36.0	2	3	39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.081999995	0.52266383
32.0	3	1	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.081999995	0.52266383
55.0	2	4	6	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.068	1.3629599
75.0	2	3	13	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	0.059	0.10765301
29.0	2	3	13	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.059	0.10765301
43.0	4	4	13	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	0.10765301
20.0	2	2	20	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.054	2.7974195
43.0	4	4	6	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.068	1.3629599
30.0	4	2	56	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.088999994	4.1532316
78.0	2	1	55	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.069	0.7189674
32.0	4	3	55	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.069	0.7189674
26.0	2	1	6	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.068	1.3629599
79.0	3	3	42	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.069	2.3276284
44.0	4	5	47	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.079	1.5655783
33.0	2	1	13	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	0.10765301
32.0	2	3	12	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.059	1.6017964
36.0	4	4	25	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.04	1.35436
81.0	1	1	55	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.069	0.7189674
67.0	1	3	39	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.081999995	0.52266383
31.0	2	3	48	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.088999994	2.7234864
30.0	2	1	25	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.04	1.35436
76.0	4	3	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.088999994	0.45158052
30.0	4	4	8	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.075	1.1336558
32.0	2	3	56	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.088999994	4.1532316
38.0	3	4	47	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.079	1.5655783
32.0	2	3	47	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.079	1.5655783
42.0	1	3	47	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.079	1.5655783
30.0	2	3	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.046	1.7180977
19.0	2	3	13	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	0.10765301
26.0	2	1	55	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.069	0.7189674
27.0	3	4	55	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.069	0.7189674
48.0	4	3	48	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.088999994	2.7234864
74.0	3	3	48	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.088999994	2.7234864
42.0	4	5	36	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.062	1.6017299
75.0	1	1	36	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.062	1.6017299
32.0	4	4	36	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0		0.062	1.6017299
28.0	2	3	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	3.0	0.088999994	0.45158052
34.0	4	4	41	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.08	2.3463974
36.0	3	2	41	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.08	2.3463974
40.0	4	3	48	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.088999994	2.7234864
21.0	2	1	5	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.085	1.1694455
27.0	2	1	13	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	0.10765301
72.0	1	3	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0		0.088999994	0.45158052
46.0	4	5	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	1.6017964
42.0	4	3	36	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.062	1.6017299
21.0	2	2	1	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.091000006	1.3324977
41.0	2	3	41	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.08	2.3463974
44.0	1	1	39	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.081999995	0.52266383
23.0	2	2	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.081999995	0.52266383
29.0	3	4	39	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.081999995	0.52266383
22.0	2	1	39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.081999995	0.52266383
73.0	4	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.081999995	0.52266383
36.0	2	3	39	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.081999995	0.52266383
46.0	3	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.068	1.3629599
22.0	3	3	6	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.068	1.3629599
58.0	4	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.068	1.3629599
26.0	2	4	17	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.083000004	1.209523
18.0	2	1	1	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.091000006	1.3324977
65.0	1	1	47	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.079	1.5655783
73.0	1	1	47	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.079	1.5655783
61.0	1	3	48	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.088999994	2.7234864
28.0	2	3	5	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.085	1.1694455
60.0	3	3	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.088999994	0.45158052
54.0	4	4	24	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.046	1.7180977
37.0	3	4	25	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.04	1.35436
43.0	4	3	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.068	1.3629599
80.0	4	3	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.068	1.3629599
28.0	4	3	6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.068	1.3629599
35.0	2	3	48	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.088999994	2.7234864
30.0	3	3	8	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.075	1.1336558
24.0	2	1	5	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.085	1.1694455
23.0	3	1	19	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.068	2.120751
47.0	2	4	6	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.068	1.3629599
36.0	4	1	41	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.08	2.3463974
37.0	3	4	26	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.088999994	0.45158052
29.0	2	3	12	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.059	1.6017964
37.0	4	4	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.068	1.3629599
27.0	2	2	48	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.088999994	2.7234864
35.0	3	4	25	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.04	1.35436
35.0	2	3	25	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.04	1.35436
46.0	4	5	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.088999994	0.45158052
45.0	2	4	20	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.054	2.7974195
43.0	2	3	25	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.04	1.35436
30.0	3	5	25	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.04	1.35436
45.0	3	3	6	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	0.068	1.3629599
25.0	3	3	6	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.068	1.3629599
33.0	3	2	13	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.059	0.10765301
61.0	2	1	20	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.054	2.7974195
38.0	3	1	12	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.059	1.6017964
28.0	4	3	6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.068	1.3629599
31.0	4	5	24	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.046	1.7180977
29.0	2	2	27	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.055999998	1.7238114
35.0	2	3	27	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.055999998	1.7238114
22.0	2	2	13	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	0.059	0.10765301
29.0	3	4	12	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.059	1.6017964
43.0	2	3	12	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.059	1.6017964
47.0	2	2	13	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.059	0.10765301
40.0	4	4	13	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.059	0.10765301
45.0	2	2	8	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.075	1.1336558
28.0	4	3	8	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.075	1.1336558
37.0	2	5	26	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.088999994	0.45158052
45.0	2	4	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.088999994	0.45158052
42.0	2	3	26	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.088999994	0.45158052
36.0	3	2	26	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.088999994	0.45158052
38.0	4	4	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.088999994	0.45158052
33.0	3	4	6	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.068	1.3629599
25.0	3	5	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.068	1.3629599
35.0	4	4	24	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.046	1.7180977
42.0	4	4	12	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.059	1.6017964
54.0	2	3	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.091000006	1.3324977
38.0	3	4	9	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.038	2.4650416
45.0	2	4	9	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.038	2.4650416
44.0	2	3	36	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.062	1.6017299
45.0	2	2	36	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.062	1.6017299
27.0	3	3	8	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.075	1.1336558
42.0	4	3	39	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.081999995	0.52266383
43.0	2	3	55	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.069	0.7189674
37.0	2	3	55	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.069	0.7189674
46.0	2	4	55	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.069	0.7189674
19.0	2	3	36	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0		0.062	1.6017299
43.0	2	3	36	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	3.0	0.062	1.6017299
22.0	3	3	25	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.04	1.35436
83.0	1	3	48	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.088999994	2.7234864
35.0	2	3	48	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	0.088999994	2.7234864
53.0	2	3	4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.069	1.3204916
68.0	2	1	12	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.059	1.6017964
63.0	2	4	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.059	1.6017964
83.0	2	1	41	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.08	2.3463974
46.0	3	3	47	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.079	1.5655783
61.0	1	1	47	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.079	1.5655783
64.0	4	4	48	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.088999994	2.7234864
28.0	3	2	56	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.088999994	4.1532316
24.0	2	3	56	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.088999994	4.1532316
25.0	4	5	56	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.088999994	4.1532316
50.0	2	3	4	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	0.069	1.3204916
23.0	2	3	13	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.059	0.10765301
55.0	4	4	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.088999994	0.45158052
39.0	2	3	36	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.062	1.6017299
42.0	3	4	41	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.08	2.3463974
20.0	2	3	13	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.059	0.10765301
43.0	2	4	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.088999994	0.45158052
45.0	1	2	26	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.088999994	0.45158052
73.0	4	5	48	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.088999994	2.7234864
59.0	4	4	48	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.088999994	2.7234864
19.0	2	2	48	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	3.0	0.088999994	2.7234864
